Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-21 00:00:00+08:00,3.415802240371704,3.424174496464243,3.382314014423836,3.415802240371704,564000,0.0,0.0
2020-10-22 00:00:00+08:00,3.424174496464243,3.424174496464243,3.3739421575424404,3.415802240371704,205800,0.0,0.0
2020-10-23 00:00:00+08:00,3.4158026956040226,3.424174952812352,3.3739426071959633,3.3990585803985596,259800,0.0,0.0
2020-10-26 00:00:00+08:00,3.415803242321397,3.424175500869751,3.3655708886650544,3.424175500869751,322700,0.0,0.0
2020-10-27 00:00:00+08:00,3.42417493731001,3.42417493731001,3.348826219620956,3.357198476791382,440600,0.0,0.0
2020-10-28 00:00:00+08:00,3.365570334750613,3.38231444988027,3.348826219620956,3.357198476791382,521500,0.0,0.0
2020-10-29 00:00:00+08:00,3.3488262835442333,3.40743088722229,3.3488262835442333,3.40743088722229,333000,0.0,0.0
2020-10-30 00:00:00+08:00,3.4158027238220674,3.4158027238220674,3.348826262446921,3.3906867504119873,436000,0.0,0.0
2020-11-02 00:00:00+08:00,3.3906869684407344,3.3906869684407344,3.348826477783945,3.3739428520202637,407600,0.0,0.0
2020-11-03 00:00:00+08:00,3.3739426496679195,3.432546854019165,3.3739426496679195,3.432546854019165,916500,0.0,0.0
2020-11-04 00:00:00+08:00,3.432546854019165,3.432546854019165,3.38231450777044,3.432546854019165,1095300,0.0,0.0
2020-11-05 00:00:00+08:00,3.424175253837462,3.449291229248047,3.4074311371599952,3.449291229248047,612800,0.0,0.0
2020-11-06 00:00:00+08:00,3.449291229248047,3.449291229248047,3.399058879215646,3.449291229248047,346100,0.0,0.0
2020-11-09 00:00:00+08:00,3.4492912492836227,3.47440762405133,3.382314782184715,3.4660353660583496,488700,0.0,0.0
2020-11-10 00:00:00+08:00,3.4660355452913834,3.4660355452913834,3.1897574046160835,3.239989757537842,3835400,0.0,0.0
2020-11-11 00:00:00+08:00,3.295248324229072,3.3374950562938945,3.227653351477048,3.26990008354187,1569500,0.0354,0.0
2020-11-12 00:00:00+08:00,3.278349927908158,3.3290460109710693,3.2361029905740715,3.3290460109710693,797000,0.0,0.0
2020-11-13 00:00:00+08:00,3.3459445585101832,3.3459445585101832,3.261450888997797,3.3036978244781494,487500,0.0,0.0
2020-11-16 00:00:00+08:00,3.303697553676784,3.379741668701172,3.303697553676784,3.379741668701172,644400,0.0,0.0
2020-11-17 00:00:00+08:00,3.413539356254568,3.413539356254568,3.3121471938858122,3.3628432750701904,537800,0.0,0.0
2020-11-18 00:00:00+08:00,3.36284297647353,3.3881912162632943,3.3374949381320675,3.379741668701172,422200,0.0,0.0
2020-11-19 00:00:00+08:00,3.430438113218798,3.472685049766205,3.337495296000813,3.34594464302063,1010200,0.0,0.0
2020-11-20 00:00:00+08:00,3.3459447682658783,3.3459447682658783,3.3036980315854163,3.312147378921509,735900,0.0,0.0
2020-11-23 00:00:00+08:00,3.3121471414640733,3.3290458349247416,3.2276534727124147,3.236102819442749,2043600,0.0,0.0
2020-11-24 00:00:00+08:00,3.261450621659378,3.405089908490936,3.2445519294317364,3.379741668701172,1316400,0.0,0.0
2020-11-25 00:00:00+08:00,3.3797417596504125,3.3966404523327998,3.32904568160325,3.354393720626831,1334600,0.0,0.0
2020-11-26 00:00:00+08:00,3.3881916110338857,3.4050903052304564,3.3374953269958496,3.3374953269958496,283100,0.0,0.0
2020-11-27 00:00:00+08:00,3.3205966019611792,3.379742031099897,3.3205966019611792,3.34594464302063,119600,0.0,0.0
2020-11-30 00:00:00+08:00,3.345944314108696,3.3712923526763916,3.3121469293517682,3.3712923526763916,713900,0.0,0.0
2020-12-01 00:00:00+08:00,3.3712927153889902,3.3712927153889902,3.303697938602709,3.3374953269958496,606500,0.0,0.0
2020-12-02 00:00:00+08:00,3.320596518090963,3.3459445585101832,3.2867991308653357,3.3036978244781494,646200,0.0,0.0
2020-12-03 00:00:00+08:00,3.2867987453820984,3.295248091197547,3.2698998523029075,3.2783493995666504,523900,0.0,0.0
2020-12-04 00:00:00+08:00,3.2783492417130944,3.2867985871217043,3.2361023132217617,3.244551658630371,1388200,0.0,0.0
