Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-21 00:00:00+08:00,0.5751406225927761,0.5830735888711522,0.571174139453588,0.5791071057319641,4091463,0.0,0.0
2020-10-22 00:00:00+08:00,0.5830735888711522,0.5830735888711522,0.5751406225927761,0.5791071057319641,1132200,0.0,0.0
2020-10-23 00:00:00+08:00,0.5751406438711809,0.5910065770149231,0.5751406438711809,0.5910065770149231,2401400,0.0,0.0
2020-10-26 00:00:00+08:00,0.5870400774486053,0.5870400774486053,0.5632411311087977,0.571174144744873,4242400,0.0,0.0
2020-10-27 00:00:00+08:00,0.571174231689928,0.5751407154696455,0.5553082492868412,0.5592747330665588,3060000,0.0,0.0
2020-10-28 00:00:00+08:00,0.5632411311087977,0.5830735942726722,0.5592746479328646,0.571174144744873,1804100,0.0,0.0
2020-10-29 00:00:00+08:00,0.571174144744873,0.5751406279208061,0.5592746479328646,0.571174144744873,3661200,0.0,0.0
2020-10-30 00:00:00+08:00,0.5711741650501578,0.5711741650501578,0.5592746678151214,0.5672076344490051,1881800,0.0,0.0
2020-11-02 00:00:00+08:00,0.5672076344490051,0.5711741650501578,0.5592746678151214,0.5672076344490051,1876900,0.0,0.0
2020-11-03 00:00:00+08:00,0.5672076072800868,0.5751406208181946,0.5592746410261876,0.5632411241531372,2896600,0.0,0.0
2020-11-04 00:00:00+08:00,0.5672076615086374,0.5870401263237,0.5632411780024675,0.5870401263237,3395600,0.0,0.0
2020-11-05 00:00:00+08:00,0.5791071593113601,0.6108390273607193,0.5751406758051903,0.5870401263237,8807300,0.0,0.0
2020-11-06 00:00:00+08:00,0.5791071057319641,0.5870400720103403,0.5751406225927761,0.5791071057319641,1506400,0.0,0.0
2020-11-09 00:00:00+08:00,0.5830735613398979,0.5870400442917987,0.5751405954360962,0.5751405954360962,1718500,0.0,0.0
2020-11-10 00:00:00+08:00,0.5870400829244455,0.6108389822020373,0.5870400829244455,0.6068724989891052,6024000,0.0,0.0
2020-11-11 00:00:00+08:00,0.6068724717279922,0.6108389547627471,0.5830735735194628,0.6029059886932373,2541000,0.0,0.0
2020-11-12 00:00:00+08:00,0.6029060157761733,0.6068724989891052,0.5949730493503094,0.6068724989891052,1468200,0.0,0.0
2020-11-13 00:00:00+08:00,0.5949730277061462,0.5949730277061462,0.5830735785002332,0.5949730277061462,2597800,0.0,0.0
2020-11-16 00:00:00+08:00,0.5949729443574838,0.5949729443574838,0.5830734968185425,0.5830734968185425,2294500,0.0,0.0
2020-11-17 00:00:00+08:00,0.5870399793315229,0.5910064618445033,0.579107014305562,0.5830734968185425,3224900,0.0,0.0
2020-11-18 00:00:00+08:00,0.5830734968185425,0.5910064618445033,0.579107014305562,0.5830734968185425,3642900,0.0,0.0
2020-11-19 00:00:00+08:00,0.5830734968185425,0.5830734968185425,0.5751405317925815,0.5830734968185425,5748300,0.0,0.0
2020-11-20 00:00:00+08:00,0.5830734968185425,0.5910064618445033,0.5830734968185425,0.5830734968185425,1580400,0.0,0.0
2020-11-23 00:00:00+08:00,0.583073610443052,0.5910065770149231,0.583073610443052,0.5910065770149231,2133800,0.0,0.0
2020-11-24 00:00:00+08:00,0.5910065770149231,0.5949730603008586,0.5870400937289875,0.5910065770149231,2081900,0.0,0.0
2020-11-25 00:00:00+08:00,0.5949730277061462,0.5989395107747839,0.5949730277061462,0.5949730277061462,1701100,0.0,0.0
2020-11-26 00:00:00+08:00,0.5949730603008586,0.5989395435867941,0.5870400937289875,0.5910065770149231,902400,0.0,0.0
2020-11-27 00:00:00+08:00,0.5949730603008586,0.5949730603008586,0.5870400937289875,0.5910065770149231,1400700,0.0,0.0
