Date,Dividends
2020-02-27 00:00:00+08:00,0.047027923
2022-03-02 00:00:00+08:00,0.003730385
2023-03-02 00:00:00+08:00,0.016675696
2023-08-17 00:00:00+08:00,0.015829181
2024-02-29 00:00:00+08:00,0.020016097
2024-08-16 00:00:00+08:00,0.0074793403
2025-03-06 00:00:00+08:00,0.008770003
2025-08-14 00:00:00+08:00,0.0042720297
